Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
-1762630421349023,0401E451,true,Rx,0,8,00,3B,4B,FF,FF,FF,00,00,
-1762630421348938,0405280C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630421345738,040A2011,true,Rx,0,8,EB,FF,F4,FF,CE,03,3E,95,
-1762630421345567,04056411,true,Rx,0,8,F8,FF,04,00,06,FD,3E,95,
-1762630421344202,040A2012,true,Rx,0,8,0C,00,FA,FF,EB,03,3F,95,
-1762630421344031,04056412,true,Rx,0,8,F9,FF,F8,FF,4A,04,3F,95,
-1762630421342965,0405280B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630421339893,0401E412,true,Rx,0,7,00,01,02,00,00,00,00,00,
-1762630421339765,0401E412,true,Rx,0,7,01,01,02,00,00,00,00,00,
-1762630421339637,0401E452,true,Rx,0,8,01,44,C9,F5,FF,FF,00,00,
-1762630421339509,0401E452,true,Rx,0,8,00,44,44,F5,FF,FF,00,00,
-1762630421329440,0401E411,true,Rx,0,7,00,01,FF,FF,00,00,00,00,
-1762630421329312,0401E411,true,Rx,0,7,01,01,07,00,00,00,00,00,
-1762630421329141,0401E451,true,Rx,0,8,01,4F,72,FE,FF,FF,00,00,
-1762630421329013,0401E431,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630421328928,0401E431,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630421328757,0401E451,true,Rx,0,8,00,4F,4B,FF,FF,FF,00,00,
-1762630421325728,040A2011,true,Rx,0,8,E9,FF,FA,FF,CE,03,52,95,
-1762630421325600,04056411,true,Rx,0,8,F8,FF,04,00,06,FD,52,95,
-1762630421324192,040A2012,true,Rx,0,8,10,00,F8,FF,E9,03,53,95,
-1762630421324064,04056412,true,Rx,0,8,F9,FF,F8,FF,4A,04,53,95,
-1762630421323424,0405240A,true,Rx,0,3,01,00,00,00,00,00,00,00,
-1762630421319926,0401E412,true,Rx,0,7,00,01,04,00,00,00,00,00,
-1762630421319798,0401E412,true,Rx,0,7,01,01,FE,FF,00,00,00,00,
-1762630421319627,0401E452,true,Rx,0,8,01,58,C9,F5,FF,FF,00,00,
-1762630421319499,0401E452,true,Rx,0,8,00,58,44,F5,FF,FF,00,00,
-1762630421312331,0405C40F,true,Rx,0,8,00,01,34,40,79,51,C2,2E,
-1762630421312203,0405C42F,true,Rx,0,8,00,64,9D,29,D4,FF,46,00,
-1762630421312075,0405C52F,true,Rx,0,5,00,F4,FF,FF,FF,00,00,00,
-1762630421311947,0405C40F,true,Rx,0,8,01,01,EC,3F,C8,51,64,1D,
-1762630421311819,0405C42F,true,Rx,0,8,01,64,EB,29,FE,FF,37,00,
-1762630421311691,0405C40F,true,Rx,0,8,02,01,33,41,CE,51,43,D5,
-1762630421311521,0405C42F,true,Rx,0,8,02,64,86,28,18,00,3B,00,
-1762630421311435,0405C52F,true,Rx,0,5,02,E3,FF,35,00,00,00,00,
-1762630421311307,0405C52F,true,Rx,0,5,01,04,00,1C,00,00,00,00,
-1762630421310497,0405C410,true,Rx,0,8,00,01,E3,45,67,87,C1,72,
-1762630421310326,0405C430,true,Rx,0,8,00,64,BC,08,10,00,2A,01,
-1762630421310198,0405C410,true,Rx,0,8,01,01,7F,4C,DD,87,87,48,
-1762630421310070,0405C430,true,Rx,0,8,01,64,99,2B,92,00,1B,01,
-1762630421309942,0405C530,true,Rx,0,5,00,8C,00,54,FF,00,00,00,
-1762630421309814,0405C410,true,Rx,0,8,02,01,44,45,4F,89,30,8B,
-1762630421309686,0405C430,true,Rx,0,8,02,64,43,2D,36,00,66,FF,
-1762630421309558,0405C530,true,Rx,0,5,02,A1,FF,3C,00,00,00,00,
-1762630421309430,0401E411,true,Rx,0,7,00,01,FE,FF,00,00,00,00,
-1762630421309302,0401E411,true,Rx,0,7,01,01,FF,FF,00,00,00,00,
-1762630421309131,0401E451,true,Rx,0,8,01,63,72,FE,FF,FF,00,00,
-1762630421309003,0401E451,true,Rx,0,8,00,63,4B,FF,FF,FF,00,00,
-1762630421308918,0405C530,true,Rx,0,5,01,93,FE,A2,FE,00,00,00,
-1762630421306614,0405200C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630421305718,040A2011,true,Rx,0,8,E8,FF,F6,FF,D1,03,66,95,
-1762630421305590,04056411,true,Rx,0,8,F8,FF,04,00,06,FD,66,95,
-1762630421304182,040A2012,true,Rx,0,8,0E,00,F7,FF,ED,03,67,95,
-1762630421304054,04056412,true,Rx,0,8,F9,FF,F8,FF,4A,04,67,95,
-1762630421303756,04072001,true,Rx,0,4,00,00,00,01,00,00,00,00,
-1762630421301494,0405200B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630421299916,0401E412,true,Rx,0,7,00,01,00,00,00,00,00,00,
-1762630421299788,0401E412,true,Rx,0,7,01,01,02,00,00,00,00,00,
-1762630421299617,0401E452,true,Rx,0,8,01,6C,C9,F5,FF,FF,00,00,
-1762630421299489,0401E452,true,Rx,0,8,00,6C,44,F5,FF,FF,00,00,
-1762630421296161,04030C82,true,Rx,0,4,01,05,10,00,00,00,00,00,
-1762630421295991,04030CE2,true,Rx,0,8,8D,00,00,00,C2,64,1E,67,
-1762630421289463,0401E411,true,Rx,0,7,00,01,FF,FF,00,00,00,00,
-1762630421289335,0401E411,true,Rx,0,7,01,01,02,00,00,00,00,00,
-1762630421289164,0401E451,true,Rx,0,8,01,77,72,FE,FF,FF,00,00,
-1762630421289036,0401E451,true,Rx,0,8,00,77,4B,FF,FF,FF,00,00,
-1762630421285751,040A2011,true,Rx,0,8,EE,FF,F6,FF,D2,03,7A,95,
-1762630421285580,04056411,true,Rx,0,8,F8,FF,04,00,06,FD,7A,95,
-1762630421284172,040A2012,true,Rx,0,8,0E,00,F9,FF,E9,03,7B,95,
-1762630421284044,04056412,true,Rx,0,8,F9,FF,F8,FF,4A,04,7B,95,
-1762630421280162,0405200D,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630421279906,0401E412,true,Rx,0,7,00,01,03,00,00,00,00,00,
-1762630421279778,0401E412,true,Rx,0,7,01,01,FF,FF,00,00,00,00,
-1762630421279607,0401E452,true,Rx,0,8,01,80,C9,F5,FF,FF,00,00,
-1762630421279479,0401E432,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630421279351,0401E432,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630421279223,0401E452,true,Rx,0,8,00,80,44,F5,FF,FF,00,00,
-1762630421279138,0405200E,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630421274573,0405240A,true,Rx,0,3,FE,FF,00,00,00,00,00,00,
-1762630421269453,0401E411,true,Rx,0,7,00,01,00,00,00,00,00,00,
-1762630421269325,0401E411,true,Rx,0,7,01,01,01,00,00,00,00,00,
-1762630421269154,0401E451,true,Rx,0,8,01,8B,72,FE,FF,FF,00,00,
-1762630421269026,0401E451,true,Rx,0,8,00,8B,4B,FF,FF,FF,00,00,
-1762630421267192,04098C31,true,Rx,0,3,00,00,00,00,00,00,00,00,
-1762630421267064,04098C51,true,Rx,0,3,00,F0,FF,00,00,00,00,00,
-1762630421265272,040A2011,true,Rx,0,8,E8,FF,F5,FF,D0,03,8F,95,
-1762630421265144,04056411,true,Rx,0,8,F8,FF,04,00,06,FD,8E,95,
-1762630421264205,040A2012,true,Rx,0,8,0E,00,F8,FF,E6,03,8F,95,
-1762630421264035,04056412,true,Rx,0,8,F9,FF,F8,FF,4A,04,8F,95,
-1762630421262328,0405C40F,true,Rx,0,8,00,01,36,40,53,51,CC,2E,
-1762630421262200,0405C42F,true,Rx,0,8,00,64,9B,29,E2,FF,61,00,
-1762630421262072,0405C40F,true,Rx,0,8,01,01,D3,3F,2D,52,80,1D,
-1762630421261901,0405C42F,true,Rx,0,8,01,64,D6,29,1C,00,53,00,
-1762630421261816,0405C52F,true,Rx,0,5,00,DD,FF,0E,00,00,00,00,
-1762630421261688,0405C40F,true,Rx,0,8,02,01,2D,41,EB,51,31,D5,
-1762630421261517,0405C42F,true,Rx,0,8,02,64,8A,28,01,00,35,00,
-1762630421261432,0405C52F,true,Rx,0,5,02,DC,FF,24,00,00,00,00,
-1762630421261304,0405C52F,true,Rx,0,5,01,EE,FF,35,00,00,00,00,
-1762630421260451,0405C410,true,Rx,0,8,00,01,E3,45,5A,87,E9,72,
-1762630421260323,0405C430,true,Rx,0,8,00,64,40,09,B4,FF,BD,FF,
-1762630421260152,0405C410,true,Rx,0,8,01,01,79,4C,06,88,80,48,
-1762630421260024,0405C430,true,Rx,0,8,01,64,93,2B,BA,00,79,01,
-1762630421259896,0401E412,true,Rx,0,7,00,01,05,00,00,00,00,00,
-1762630421259768,0401E412,true,Rx,0,7,01,01,00,00,00,00,00,00,
-1762630421259597,0401E452,true,Rx,0,8,01,94,C9,F5,FF,FF,00,00,
-1762630421259469,0401E452,true,Rx,0,8,00,94,44,F5,FF,FF,00,00,
-1762630421259341,0405C410,true,Rx,0,8,02,01,3E,45,BD,88,3C,8B,
-1762630421259213,0405C530,true,Rx,0,5,00,D4,FF,BC,FF,00,00,00,
-1762630421259085,0405C430,true,Rx,0,8,02,64,3C,2D,49,00,6E,FF,
-1762630421258957,0405C530,true,Rx,0,5,02,B9,FF,E8,FF,00,00,00,
-1762630421258872,0405C530,true,Rx,0,5,01,07,FE,91,FF,00,00,00,
-1762630421253795,04072001,true,Rx,0,4,00,00,00,01,00,00,00,00,
-1762630421250126,0405280C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630421249443,0401E411,true,Rx,0,7,00,01,04,00,00,00,00,00,
-1762630421249315,0401E411,true,Rx,0,7,01,01,01,00,00,00,00,00,
-1762630421249144,0401E451,true,Rx,0,8,01,9F,72,FE,FF,FF,00,00,
-1762630421249016,0401E451,true,Rx,0,8,00,9F,4B,FF,FF,FF,00,00,
-1762630421246158,0405280B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630421245731,040A2011,true,Rx,0,8,E6,FF,F6,FF,CA,03,A2,95,
-1762630421245603,04056411,true,Rx,0,8,F8,FF,04,00,06,FD,A2,95,
-1762630421244195,040A2012,true,Rx,0,8,11,00,FA,FF,E9,03,A3,95,
-1762630421244025,04056412,true,Rx,0,8,F9,FF,F8,FF,4A,04,A3,95,
-1762630421239886,0401E412,true,Rx,0,7,00,01,00,00,00,00,00,00,
-1762630421239758,0401E412,true,Rx,0,7,01,01,FF,FF,00,00,00,00,
-1762630421239630,0401E452,true,Rx,0,8,01,A8,C9,F5,FF,FF,00,00,
-1762630421239460,0401E452,true,Rx,0,8,00,A8,44,F5,FF,FF,00,00,
-1762630421229433,0401E411,true,Rx,0,7,00,01,04,00,00,00,00,00,
-1762630421229305,0401E411,true,Rx,0,7,01,01,02,00,00,00,00,00,
-1762630421229135,0401E451,true,Rx,0,8,01,B3,72,FE,FF,FF,00,00,
-1762630421229007,0401E431,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630421228879,0401E431,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630421228751,0401E451,true,Rx,0,8,00,B3,4B,FF,FF,FF,00,00,
-1762630421228409,040D6863,true,Rx,0,6,00,00,00,00,00,01,00,00,
-1762630421225721,040A2011,true,Rx,0,8,EB,FF,F9,FF,CF,03,B6,95,
-1762630421225593,04056411,true,Rx,0,8,F8,FF,04,00,06,FD,B6,95,
-1762630421225508,0405200C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630421225423,040D6843,true,Rx,0,3,00,00,00,00,00,00,00,00,
-1762630421224569,0405240A,true,Rx,0,3,02,00,00,00,00,00,00,00,
-1762630421224399,040D6863,true,Rx,0,6,01,00,00,00,00,01,00,00,
-1762630421224185,040A2012,true,Rx,0,8,10,00,FC,FF,EB,03,B7,95,
-1762630421224015,04056412,true,Rx,0,8,F9,FF,F8,FF,4A,04,B7,95,
-1762630421223460,0405200B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630421222394,040D6843,true,Rx,0,3,01,00,00,00,00,00,00,00,
-1762630421219919,0401E412,true,Rx,0,7,00,01,08,00,00,00,00,00,
-1762630421219748,0401E412,true,Rx,0,7,01,01,01,00,00,00,00,00,
-1762630421219620,0401E452,true,Rx,0,8,01,BC,C9,F5,FF,FF,00,00,
-1762630421219492,0401E452,true,Rx,0,8,00,BC,44,F5,FF,FF,00,00,
-1762630421212325,0405C40F,true,Rx,0,8,00,01,34,40,70,51,A7,2E,
-1762630421212197,0405C42F,true,Rx,0,8,00,64,79,29,E8,FF,66,00,
-1762630421212026,0405C40F,true,Rx,0,8,01,01,C7,3F,DB,51,74,1D,
-1762630421211898,0405C42F,true,Rx,0,8,01,64,D9,29,2C,00,1A,00,
-1762630421211813,0405C52F,true,Rx,0,5,00,D2,FF,1C,00,00,00,00,
-1762630421211642,0405C40F,true,Rx,0,8,02,01,3B,41,EC,51,ED,D4,
-1762630421211514,0405C42F,true,Rx,0,8,02,64,7F,28,F0,FF,36,00,
-1762630421211429,0405C52F,true,Rx,0,5,02,D4,FF,23,00,00,00,00,
-1762630421211301,0405C52F,true,Rx,0,5,01,AE,FF,0A,FE,00,00,00,
-1762630421210447,0405C410,true,Rx,0,8,00,01,E3,45,70,87,F9,72,
-1762630421210319,0405C430,true,Rx,0,8,00,64,49,08,51,FF,26,00,
-1762630421210191,0405C410,true,Rx,0,8,01,01,64,4C,26,88,7A,48,
-1762630421210021,0405C430,true,Rx,0,8,01,64,88,2B,D8,00,2C,01,
-1762630421209935,0405C530,true,Rx,0,5,00,58,FF,7B,00,00,00,00,
-1762630421209807,0405C410,true,Rx,0,8,02,01,3A,45,BA,88,32,8B,
-1762630421209679,0405C430,true,Rx,0,8,02,64,2B,2D,F8,FF,7C,00,
-1762630421209551,0405C530,true,Rx,0,5,02,72,00,88,00,00,00,00,
-1762630421209423,0401E411,true,Rx,0,7,00,01,01,00,00,00,00,00,
-1762630421209295,0401E411,true,Rx,0,7,01,01,02,00,00,00,00,00,
-1762630421209125,0401E451,true,Rx,0,8,01,C7,72,FE,FF,FF,00,00,
-1762630421208997,0401E451,true,Rx,0,8,00,C7,4B,FF,FF,FF,00,00,
-1762630421208869,0405C530,true,Rx,0,5,01,B2,FC,96,FF,00,00,00,
-1762630421207162,04030C82,true,Rx,0,4,01,05,10,00,00,00,00,00,
-1762630421206991,04030CE2,true,Rx,0,8,8D,00,00,00,C2,64,1E,67,
-1762630421205711,040A2011,true,Rx,0,8,E9,FF,F6,FF,D1,03,CA,95,
-1762630421205583,04056411,true,Rx,0,8,F8,FF,04,00,06,FD,CA,95,
-1762630421204176,040A2012,true,Rx,0,8,0E,00,FA,FF,E9,03,CB,95,
-1762630421204048,04056412,true,Rx,0,8,F9,FF,F8,FF,4A,04,CB,95,
-1762630421203749,04072001,true,Rx,0,4,00,00,00,01,00,00,00,00,
-1762630421202000,0405200E,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630421199909,0401E412,true,Rx,0,7,00,01,03,00,00,00,00,00,
-1762630421199781,0401E412,true,Rx,0,7,01,01,03,00,00,00,00,00,
-1762630421199610,0401E452,true,Rx,0,8,01,D0,C9,F5,FF,FF,00,00,
-1762630421199482,0401E452,true,Rx,0,8,00,D0,44,F5,FF,FF,00,00,
-1762630421199098,0405200D,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630421189456,0401E411,true,Rx,0,7,00,01,FF,FF,00,00,00,00,
-1762630421189285,0401E411,true,Rx,0,7,01,01,03,00,00,00,00,00,
-1762630421189157,0401E451,true,Rx,0,8,01,DB,72,FE,FF,FF,00,00,
-1762630421189029,0401E451,true,Rx,0,8,00,DB,4B,FF,FF,FF,00,00,
-1762630421185744,040A2011,true,Rx,0,8,EA,FF,F4,FF,D4,03,DE,95,
-1762630421185574,04056411,true,Rx,0,8,F8,FF,04,00,06,FD,DE,95,
-1762630421184166,040A2012,true,Rx,0,8,0D,00,FB,FF,EE,03,DF,95,
-1762630421184038,04056412,true,Rx,0,8,F9,FF,F8,FF,4A,04,DF,95,
-1762630421179899,0401E412,true,Rx,0,7,00,01,FF,FF,00,00,00,00,
-1762630421179771,0401E412,true,Rx,0,7,01,01,01,00,00,00,00,00,
-1762630421179601,0401E452,true,Rx,0,8,01,E4,C9,F5,FF,FF,00,00,
-1762630421179473,0401E432,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630421179345,0401E432,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630421179217,0401E452,true,Rx,0,8,00,E4,44,F5,FF,FF,00,00,
-1762630421173286,0405240A,true,Rx,0,3,03,00,00,00,00,00,00,00,
-1762630421169446,0401E411,true,Rx,0,7,00,01,04,00,00,00,00,00,
-1762630421169276,0401E411,true,Rx,0,7,01,01,02,00,00,00,00,00,
-1762630421169148,0401E451,true,Rx,0,8,01,EF,72,FE,FF,FF,00,00,
-1762630421169020,0401E451,true,Rx,0,8,00,EF,4B,FF,FF,FF,00,00,
-1762630421167185,04098C31,true,Rx,0,3,00,00,00,00,00,00,00,00,
-1762630421167100,04098C51,true,Rx,0,3,00,E9,FF,00,00,00,00,00,
-1762630421165308,040A2011,true,Rx,0,8,E8,FF,F6,FF,CF,03,F3,95,
-1762630421165180,04056411,true,Rx,0,8,F8,FF,04,00,06,FD,F2,95,
-1762630421165052,04057002,true,Rx,0,4,A3,E5,15,69,00,00,00,00,
-1762630421164156,040A2012,true,Rx,0,8,0E,00,F9,FF,E7,03,F3,95,
-1762630421164028,04056412,true,Rx,0,8,F9,FF,F8,FF,4A,04,F3,95,
-1762630421162321,0405C40F,true,Rx,0,8,00,01,33,40,76,51,8C,2E,
-1762630421162193,0405C42F,true,Rx,0,8,00,64,7C,29,E7,FF,5D,00,
-1762630421162023,0405C40F,true,Rx,0,8,01,01,E9,3F,FB,51,66,1D,
-1762630421161895,0405C42F,true,Rx,0,8,01,64,C3,29,63,00,28,00,
-1762630421161767,0405C52F,true,Rx,0,5,00,D9,FF,29,00,00,00,00,
-1762630421161639,0405C40F,true,Rx,0,8,02,01,44,41,D5,51,F3,D4,
-1762630421161511,0405C42F,true,Rx,0,8,02,64,7D,28,ED,FF,38,00,
-1762630421161383,0405C52F,true,Rx,0,5,02,D1,FF,27,00,00,00,00,
-1762630421161297,0405C52F,true,Rx,0,5,01,41,FF,E5,FF,00,00,00,
-1762630421160487,0405C410,true,Rx,0,8,00,01,C9,45,7D,87,A3,72,
-1762630421160359,0405C430,true,Rx,0,8,00,64,7E,08,92,FE,E0,00,
-1762630421160231,0405C530,true,Rx,0,5,00,94,00,26,01,00,00,00,
-1762630421160103,0405C410,true,Rx,0,8,01,01,66,4C,E1,87,71,48,
-1762630421159932,0405C430,true,Rx,0,8,01,64,4F,2B,DB,FE,F0,00,
-1762630421159804,0401E412,true,Rx,0,7,00,01,02,00,00,00,00,00,
-1762630421159676,0401E412,true,Rx,0,7,01,01,FD,FF,00,00,00,00,
-1762630421159548,0401E452,true,Rx,0,8,01,F8,C9,F5,FF,FF,00,00,
-1762630421159420,0401E452,true,Rx,0,8,00,F8,44,F5,FF,FF,00,00,
-1762630421159249,0405C410,true,Rx,0,8,02,01,37,45,03,89,26,8B,
-1762630421159121,0405C430,true,Rx,0,8,02,64,1E,2D,52,00,A4,00,
-1762630421159036,0405C530,true,Rx,0,5,01,53,FE,8F,FE,00,00,00,
-1762630421158908,0405C530,true,Rx,0,5,02,7B,00,2B,00,00,00,00,
-1762630421153788,04072001,true,Rx,0,4,00,00,00,01,00,00,00,00,
-1762630421153020,0405280C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630421149436,0401E411,true,Rx,0,7,00,01,00,00,00,00,00,00,
-1762630421149308,0401E411,true,Rx,0,7,01,01,04,00,00,00,00,00,
-1762630421149180,0401E451,true,Rx,0,8,01,03,72,FE,FF,FF,00,00,
-1762630421149010,0401E451,true,Rx,0,8,00,03,4B,FF,FF,FF,00,00,
-1762630421148924,0405280B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630421147474,0405200C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630421145725,040A2011,true,Rx,0,8,E8,FF,F8,FF,CF,03,06,96,
-1762630421145597,04056411,true,Rx,0,8,F8,FF,04,00,06,FD,06,96,
-1762630421145469,0405200B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630421144189,040A2012,true,Rx,0,8,0E,00,FC,FF,EA,03,07,96,
-1762630421144018,04056412,true,Rx,0,8,F9,FF,F8,FF,4A,04,07,96,
-1762630421139922,0401E412,true,Rx,0,7,00,01,05,00,00,00,00,00,
-1762630421139794,0401E412,true,Rx,0,7,01,01,01,00,00,00,00,00,
-1762630421139623,0401E452,true,Rx,0,8,01,0C,C9,F5,FF,FF,00,00,
-1762630421139495,0401E452,true,Rx,0,8,00,0C,44,F5,FF,FF,00,00,
-1762630421129426,0401E411,true,Rx,0,7,00,01,00,00,00,00,00,00,
-1762630421129298,0401E411,true,Rx,0,7,01,01,02,00,00,00,00,00,
-1762630421129170,0401E451,true,Rx,0,8,01,17,72,FE,FF,FF,00,00,
-1762630421129042,0401E431,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630421128914,0401E431,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630421128744,0401E451,true,Rx,0,8,00,17,4B,FF,FF,FF,00,00,
-1762630421125715,040A2011,true,Rx,0,8,EA,FF,F5,FF,D3,03,1A,96,
-1762630421125587,04056411,true,Rx,0,8,F8,FF,04,00,06,FD,1A,96,
-1762630421124563,0405240A,true,Rx,0,3,05,00,00,00,00,00,00,00,
-1762630421124179,040A2012,true,Rx,0,8,0D,00,F7,FF,EA,03,1B,96,
-1762630421124051,04056412,true,Rx,0,8,F9,FF,F8,FF,4A,04,1B,96,
-1762630421122984,0405200E,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630421119955,0405200D,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630421119827,0401E412,true,Rx,0,7,00,01,00,00,00,00,00,00,
-1762630421119656,0401E412,true,Rx,0,7,01,01,01,00,00,00,00,00,
-1762630421119528,0401E452,true,Rx,0,8,01,20,C9,F5,FF,FF,00,00,
-1762630421119400,0401E452,true,Rx,0,8,00,20,44,F5,FF,FF,00,00,
-1762630421118163,04030C82,true,Rx,0,4,01,05,10,00,00,00,00,00,
-1762630421118035,04030CE2,true,Rx,0,8,8D,00,00,00,C2,64,1E,67,
-1762630421112318,0405C40F,true,Rx,0,8,00,01,33,40,62,51,A8,2E,
-1762630421112190,0405C42F,true,Rx,0,8,00,64,95,29,E5,FF,5B,00,
-1762630421112062,0405C40F,true,Rx,0,8,01,01,DD,3F,B5,51,8D,1D,
-1762630421111891,0405C42F,true,Rx,0,8,01,64,CA,29,C4,FF,30,01,
-1762630421111806,0405C52F,true,Rx,0,5,00,C9,FF,21,00,00,00,00,
-1762630421111678,0405C40F,true,Rx,0,8,02,01,4B,41,CC,51,0F,D5,
-1762630421111507,0405C42F,true,Rx,0,8,02,64,80,28,E0,FF,38,00,
-1762630421111422,0405C52F,true,Rx,0,5,02,FA,FF,0B,00,00,00,00,
-1762630421111294,0405C52F,true,Rx,0,5,01,C5,FF,5D,00,00,00,00,
-1762630421110483,0405C410,true,Rx,0,8,00,01,BA,45,4B,87,CD,72,
-1762630421110313,0405C430,true,Rx,0,8,00,64,92,09,FE,FD,F9,FF,
-1762630421110185,0405C410,true,Rx,0,8,01,01,71,4C,E5,87,B2,48,
-1762630421110057,0405C430,true,Rx,0,8,01,64,2B,2B,48,FD,DB,01,
-1762630421109929,0405C530,true,Rx,0,5,00,B8,00,59,00,00,00,00,
-1762630421109801,0405C410,true,Rx,0,8,02,01,36,45,16,89,3B,8B,
-1762630421109673,0405C430,true,Rx,0,8,02,64,8F,2D,E3,FF,A1,00,
-1762630421109545,0405C530,true,Rx,0,5,02,70,00,44,FF,00,00,00,
-1762630421109417,0401E411,true,Rx,0,7,00,01,00,00,00,00,00,00,
-1762630421109289,0401E411,true,Rx,0,7,01,01,06,00,00,00,00,00,
-1762630421109118,0401E451,true,Rx,0,8,01,2B,72,FE,FF,FF,00,00,
-1762630421108990,0401E451,true,Rx,0,8,00,2B,4B,FF,FF,FF,00,00,
-1762630421108905,0405C530,true,Rx,0,5,01,6D,00,6B,FE,00,00,00,
-1762630421105705,040A2011,true,Rx,0,8,E5,FF,F7,FF,CF,03,2E,96,
-1762630421105577,04056411,true,Rx,0,8,F8,FF,04,00,06,FD,2E,96,
-1762630421104169,040A2012,true,Rx,0,8,0E,00,FA,FF,E9,03,2F,96,
-1762630421104041,04056412,true,Rx,0,8,F9,FF,F8,FF,4A,04,2F,96,
-1762630421103785,04072001,true,Rx,0,4,00,00,00,01,00,00,00,00,
-1762630421099902,0401E412,true,Rx,0,7,00,01,03,00,00,00,00,00,
-1762630421099774,0401E412,true,Rx,0,7,01,01,00,00,00,00,00,00,
-1762630421099646,0401E452,true,Rx,0,8,01,34,C9,F5,FF,FF,00,00,
-1762630421099476,0401E452,true,Rx,0,8,00,34,44,F5,FF,FF,00,00,
-1762630421089449,0401E411,true,Rx,0,7,00,01,00,00,00,00,00,00,
-1762630421089321,0401E411,true,Rx,0,7,01,01,02,00,00,00,00,00,
-1762630421089151,0401E451,true,Rx,0,8,01,3F,72,FE,FF,FF,00,00,
-1762630421089023,0401E451,true,Rx,0,8,00,3F,4B,FF,FF,FF,00,00,
-1762630421085738,040A2011,true,Rx,0,8,EB,FF,F2,FF,CE,03,42,96,
-1762630421085567,04056411,true,Rx,0,8,F8,FF,04,00,06,FD,42,96,
-1762630421084159,040A2012,true,Rx,0,8,0C,00,F7,FF,E9,03,43,96,
-1762630421084031,04056412,true,Rx,0,8,F9,FF,F8,FF,4A,04,43,96,
-1762630421079892,0401E412,true,Rx,0,7,00,01,03,00,00,00,00,00,
-1762630421079764,0401E412,true,Rx,0,7,01,01,FF,FF,00,00,00,00,
-1762630421079594,0401E452,true,Rx,0,8,01,48,C9,F5,FF,FF,00,00,
-1762630421079466,0401E432,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630421079338,0401E432,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630421079210,0401E452,true,Rx,0,8,00,48,44,F5,FF,FF,00,00,
-1762630421074602,0405240A,true,Rx,0,3,03,00,00,00,00,00,00,00,
-1762630421069439,0401E411,true,Rx,0,7,00,01,01,00,00,00,00,00,
-1762630421069311,0401E411,true,Rx,0,7,01,01,02,00,00,00,00,00,
-1762630421069141,0401E451,true,Rx,0,8,01,53,72,FE,FF,FF,00,00,
-1762630421069013,0401E451,true,Rx,0,8,00,53,4B,FF,FF,FF,00,00,
-1762630421068373,0405200C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630421067221,04098C31,true,Rx,0,3,00,00,00,00,00,00,00,00,
-1762630421067093,04098C51,true,Rx,0,3,00,EC,FF,00,00,00,00,00,
-1762630421066325,0405200B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630421065301,040A2011,true,Rx,0,8,E4,FF,FA,FF,D2,03,57,96,
-1762630421065173,04056411,true,Rx,0,8,F8,FF,04,00,06,FD,56,96,
-1762630421064192,040A2012,true,Rx,0,8,0E,00,FC,FF,ED,03,57,96,
-1762630421064021,04056412,true,Rx,0,8,F9,FF,F8,FF,4A,04,57,96,
-1762630421062314,0405C40F,true,Rx,0,8,00,01,2F,40,7D,51,B6,2E,
-1762630421062186,0405C42F,true,Rx,0,8,00,64,79,29,ED,FF,4C,00,
-1762630421062058,0405C52F,true,Rx,0,5,00,D8,FF,1A,00,00,00,00,
-1762630421061930,0405C40F,true,Rx,0,8,01,01,DF,3F,F4,51,A2,1D,
