Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
-1762630418241607,04098C31,true,Rx,0,3,00,9C,09,00,00,00,00,00,
-1762630418241522,04098C51,true,Rx,0,3,00,E6,00,00,00,00,00,00,
-1762630418241351,0401E411,true,Rx,0,7,00,05,08,00,33,01,01,00,
-1762630418241223,0401E411,true,Rx,0,7,01,05,62,01,D3,00,01,00,
-1762630418241095,0401E451,true,Rx,0,8,01,9E,DA,FE,FF,FF,6C,06,
-1762630418240967,0401E431,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630418240839,0401E431,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630418240711,0401E451,true,Rx,0,8,00,9E,DF,00,00,00,B5,05,
-1762630418236103,1C0000CA,true,Rx,0,8,02,FD,09,00,00,10,2B,80,
-1762630418235975,1C0000CA,true,Rx,0,5,00,D5,16,40,03,00,00,00,
-1762630418234013,1C000146,true,Rx,0,8,02,FD,09,00,00,10,2B,80,
-1762630418233885,1C000146,true,Rx,0,5,00,D5,17,1E,03,00,00,00,
-1762630418231752,040A2012,true,Rx,0,8,14,00,79,FF,93,02,A6,97,
-1762630418231666,0401E481,true,Rx,0,4,11,01,BB,00,00,00,00,00,
-1762630418231581,0401E481,true,Rx,0,4,11,00,4C,01,00,00,00,00,
-1762630418231453,0401E481,true,Rx,0,4,12,01,0A,01,00,00,00,00,
-1762630418231368,0401E481,true,Rx,0,4,12,00,4E,01,00,00,00,00,
-1762630418231197,04056412,true,Rx,0,8,FC,FF,ED,FF,0F,FF,A6,97,
-1762630418230130,040A2011,true,Rx,0,8,8A,00,98,FF,FB,03,A9,97,
-1762630418229960,04056411,true,Rx,0,8,00,00,EF,FF,A0,FA,A9,97,
-1762630418229448,0401E412,true,Rx,0,7,00,05,5D,00,5F,01,01,00,
-1762630418229320,0401E412,true,Rx,0,7,01,05,29,00,EB,00,01,00,
-1762630418229192,0401E452,true,Rx,0,8,01,A9,38,00,00,00,D4,05,
-1762630418229064,0401E452,true,Rx,0,8,00,A9,C5,FD,FF,FF,6A,08,
-1762630418223901,1C0000D5,true,Rx,0,8,02,FD,09,00,00,0F,2B,80,
-1762630418223773,1C0000D5,true,Rx,0,5,00,77,16,40,03,00,00,00,
-1762630418222237,1C0002A6,true,Rx,0,8,02,FD,09,00,00,0F,2B,80,
-1762630418222109,1C0002A6,true,Rx,0,5,00,77,17,1E,03,00,00,00,
-1762630418221853,0401E411,true,Rx,0,7,00,05,06,00,4A,01,01,00,
-1762630418221725,0401E411,true,Rx,0,7,01,05,68,01,C7,00,01,00,
-1762630418221555,0401E451,true,Rx,0,8,01,B2,DC,FE,FF,FF,63,06,
-1762630418221427,0401E451,true,Rx,0,8,00,B2,E2,00,00,00,B6,05,
-1762630418219763,0405200C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630418217502,1C0000C1,true,Rx,0,8,02,FD,09,00,00,12,27,80,
-1762630418217416,1C0000C1,true,Rx,0,5,00,69,16,40,03,00,00,00,
-1762630418216563,0405200B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630418215880,1C000026,true,Rx,0,8,02,FD,09,00,00,12,27,80,
-1762630418215752,1C000026,true,Rx,0,5,00,69,17,1E,03,00,00,00,
-1762630418211784,040A2012,true,Rx,0,8,0C,00,2A,00,2F,05,BA,97,
-1762630418211656,04056412,true,Rx,0,8,FC,FF,EF,FF,13,FF,BA,97,
-1762630418211528,0401E481,true,Rx,0,4,11,01,BB,00,00,00,00,00,
-1762630418211443,0401E481,true,Rx,0,4,11,00,4C,01,00,00,00,00,
-1762630418211315,0401E481,true,Rx,0,4,12,01,0A,01,00,00,00,00,
-1762630418211230,0401E481,true,Rx,0,4,12,00,4E,01,00,00,00,00,
-1762630418210163,040A2011,true,Rx,0,8,9F,FF,E2,FF,44,03,BD,97,
-1762630418209992,04056411,true,Rx,0,8,FF,FF,EF,FF,9C,FA,BD,97,
-1762630418209480,0401E412,true,Rx,0,7,00,05,52,00,60,01,01,00,
-1762630418209352,0401E412,true,Rx,0,7,01,05,27,00,E2,00,01,00,
-1762630418209182,0401E452,true,Rx,0,8,01,BD,3B,00,00,00,F2,05,
-1762630418209054,0401E452,true,Rx,0,8,00,BD,C9,FD,FF,FF,5D,08,
-1762630418207859,0405240A,true,Rx,0,3,42,01,00,00,00,00,00,00,
-1762630418204958,1C0000C2,true,Rx,0,8,02,FD,09,00,00,11,27,80,
-1762630418204830,1C0000C2,true,Rx,0,5,00,E1,16,40,03,00,00,00,
-1762630418202782,1C000046,true,Rx,0,8,02,FD,09,00,00,11,27,80,
-1762630418202654,1C000046,true,Rx,0,5,00,E1,17,1E,03,00,00,00,
-1762630418201459,0401E411,true,Rx,0,7,00,05,FA,FF,69,01,01,00,
-1762630418201331,0401E411,true,Rx,0,7,01,05,63,01,C8,00,01,00,
-1762630418201161,0401E451,true,Rx,0,8,01,C6,DE,FE,FF,FF,5A,06,
-1762630418201033,0401E451,true,Rx,0,8,00,C6,E5,00,00,00,A1,05,
-1762630418200649,04072001,true,Rx,0,4,01,01,01,01,00,00,00,00,
-1762630418199497,04030C82,true,Rx,0,4,00,01,00,00,00,00,00,00,
-1762630418199369,04030CE2,true,Rx,0,8,8D,00,00,00,C2,64,1E,67,
-1762630418196852,0405C40F,true,Rx,0,8,00,01,AC,36,B1,20,95,09,
-1762630418196724,0405C42F,true,Rx,0,8,00,64,38,26,6F,00,A8,FF,
-1762630418196553,0405C40F,true,Rx,0,8,01,01,32,36,ED,1D,DB,0A,
-1762630418196425,0405C42F,true,Rx,0,8,01,64,60,24,2F,FF,00,02,
-1762630418196297,0405C52F,true,Rx,0,5,00,58,FF,D2,00,00,00,00,
-1762630418196169,0405C40F,true,Rx,0,8,02,01,E2,36,93,1B,55,0B,
-1762630418196041,0405C42F,true,Rx,0,8,02,64,0F,24,46,00,78,00,
-1762630418195913,0405C52F,true,Rx,0,5,02,B1,FF,3D,00,00,00,00,
-1762630418195828,0405C52F,true,Rx,0,5,01,9E,FF,03,01,00,00,00,
-1762630418195060,0405C410,true,Rx,0,8,00,01,E4,41,E5,07,D8,04,
-1762630418194932,0405C430,true,Rx,0,8,00,64,63,28,C7,01,08,01,
-1762630418194804,0405C410,true,Rx,0,8,01,01,6E,42,B9,0A,3D,FA,
-1762630418194633,0405C430,true,Rx,0,8,01,64,1B,29,8C,FF,4F,FA,
-1762630418194548,0405200D,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630418194420,0405C410,true,Rx,0,8,02,01,C3,42,DE,08,1C,05,
-1762630418194292,0405C530,true,Rx,0,5,00,10,00,DE,02,00,00,00,
-1762630418194164,0405C430,true,Rx,0,8,02,64,26,29,88,00,73,FE,
-1762630418194078,0405C530,true,Rx,0,5,02,DF,FE,D7,01,00,00,00,
-1762630418193950,0405C530,true,Rx,0,5,01,CA,FC,2B,FD,00,00,00,
-1762630418192585,0405200E,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630418191775,040A2012,true,Rx,0,8,00,00,83,00,7C,03,CE,97,
-1762630418191647,04056412,true,Rx,0,8,FB,FF,ED,FF,17,FF,CE,97,
-1762630418191433,0401E481,true,Rx,0,4,11,01,B1,00,00,00,00,00,
-1762630418191348,0401E481,true,Rx,0,4,11,00,4B,01,00,00,00,00,
-1762630418191220,0401E481,true,Rx,0,4,12,00,40,01,00,00,00,00,
-1762630418191135,0401E481,true,Rx,0,4,12,01,18,01,00,00,00,00,
-1762630418191049,0405280B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630418190367,0405280C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630418190153,040A2011,true,Rx,0,8,9C,FF,4F,00,5F,03,D1,97,
-1762630418189983,04056411,true,Rx,0,8,FE,FF,EE,FF,98,FA,D1,97,
-1762630418189471,0401E412,true,Rx,0,7,00,05,4F,00,5E,01,01,00,
-1762630418189343,0401E412,true,Rx,0,7,01,05,25,00,D6,00,01,00,
-1762630418189215,0401E452,true,Rx,0,8,01,D1,3D,00,00,00,23,06,
-1762630418189044,0401E452,true,Rx,0,8,00,D1,CD,FD,FF,FF,47,08,
-1762630418188703,1C00005A,true,Rx,0,8,02,FD,11,00,04,01,28,80,
-1762630418188532,1C00005A,true,Rx,0,8,01,CD,00,E2,C6,14,03,00,
-1762630418188447,1C00005A,true,Rx,0,5,01,00,00,49,03,00,00,00,
-1762630418187551,1C000342,true,Rx,0,8,02,FD,11,00,04,01,28,80,
-1762630418187423,1C000342,true,Rx,0,8,01,CD,01,E2,C6,14,03,00,
-1762630418187295,1C000342,true,Rx,0,5,00,00,00,46,03,00,00,00,
-1762630418181834,0401E411,true,Rx,0,7,00,05,F7,FF,65,01,01,00,
-1762630418181706,0401E411,true,Rx,0,7,01,05,72,01,CA,00,01,00,
-1762630418181578,0401E451,true,Rx,0,8,01,DA,E0,FE,FF,FF,48,06,
-1762630418181450,0401E451,true,Rx,0,8,00,DA,E9,00,00,00,8E,05,
-1762630418171807,040A2012,true,Rx,0,8,64,00,4A,00,58,03,E2,97,
-1762630418171679,0401E481,true,Rx,0,4,11,01,B1,00,00,00,00,00,
-1762630418171594,0401E481,true,Rx,0,4,11,00,4B,01,00,00,00,00,
-1762630418171466,0401E481,true,Rx,0,4,12,00,3F,01,00,00,00,00,
-1762630418171338,0401E481,true,Rx,0,4,12,01,19,01,00,00,00,00,
-1762630418171210,04056412,true,Rx,0,8,FC,FF,EF,FF,1A,FF,E2,97,
-1762630418170143,040A2011,true,Rx,0,8,E5,FF,85,00,7C,04,E5,97,
-1762630418170015,04056411,true,Rx,0,8,FD,FF,EE,FF,93,FA,E5,97,
-1762630418169461,0401E412,true,Rx,0,7,00,05,55,00,5B,01,01,00,
-1762630418169333,0401E412,true,Rx,0,7,01,05,2B,00,F3,00,01,00,
-1762630418169205,0401E452,true,Rx,0,8,01,E5,40,00,00,00,3F,06,
-1762630418169034,0401E452,true,Rx,0,8,00,E5,D1,FD,FF,FF,32,08,
-1762630418161866,0401E411,true,Rx,0,7,00,05,F8,FF,60,01,01,00,
-1762630418161738,0401E411,true,Rx,0,7,01,05,7C,01,BA,00,01,00,
-1762630418161568,0401E451,true,Rx,0,8,01,EE,E2,FE,FF,FF,42,06,
-1762630418161440,0401E451,true,Rx,0,8,00,EE,EC,00,00,00,7F,05,
-1762630418159648,0405240A,true,Rx,0,3,59,01,00,00,00,00,00,00,
-1762630418151797,040A2012,true,Rx,0,8,86,FF,D8,FF,95,05,F6,97,
-1762630418151669,0401E481,true,Rx,0,4,11,01,A5,00,00,00,00,00,
-1762630418151584,0401E481,true,Rx,0,4,11,00,49,01,00,00,00,00,
-1762630418151499,0401E481,true,Rx,0,4,12,01,27,01,00,00,00,00,
-1762630418151371,0401E481,true,Rx,0,4,12,00,31,01,00,00,00,00,
-1762630418151243,04056412,true,Rx,0,8,FE,FF,F1,FF,1E,FF,F6,97,
-1762630418150773,04072001,true,Rx,0,4,01,01,01,01,00,00,00,00,
-1762630418150133,040A2011,true,Rx,0,8,85,FF,D2,FF,C1,02,F9,97,
-1762630418150005,04056411,true,Rx,0,8,FF,FF,F0,FF,8F,FA,F9,97,
-1762630418149451,0401E412,true,Rx,0,7,00,05,47,00,5A,01,01,00,
-1762630418149323,0401E412,true,Rx,0,7,01,05,26,00,F3,00,01,00,
-1762630418149195,0401E452,true,Rx,0,8,01,F9,43,00,00,00,66,06,
-1762630418149067,0401E432,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630418148939,0401E432,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630418148768,0401E452,true,Rx,0,8,00,F9,D5,FD,FF,FF,14,08,
-1762630418146848,0405C40F,true,Rx,0,8,00,01,A3,36,DA,20,5D,09,
-1762630418146720,0405C42F,true,Rx,0,8,00,64,41,26,AC,00,37,00,
-1762630418146550,0405C40F,true,Rx,0,8,01,01,1B,36,1E,1E,12,0B,
-1762630418146422,0405C42F,true,Rx,0,8,01,64,66,24,EA,FE,FE,FF,
-1762630418146294,0405C52F,true,Rx,0,5,00,50,FF,C0,00,00,00,00,
-1762630418146166,0405C40F,true,Rx,0,8,02,01,D3,36,D4,1B,7B,0B,
-1762630418146038,0405C42F,true,Rx,0,8,02,64,2A,24,41,00,A2,00,
-1762630418145910,0405C52F,true,Rx,0,5,02,F7,FF,B3,FF,00,00,00,
-1762630418145824,0405C52F,true,Rx,0,5,01,90,00,BB,FF,00,00,00,
-1762630418145056,0405C410,true,Rx,0,8,00,01,5E,41,A1,07,2C,05,
-1762630418144928,0405C430,true,Rx,0,8,00,64,26,28,53,FF,C5,FE,
-1762630418144800,0405C410,true,Rx,0,8,01,01,E8,41,96,09,EF,04,
-1762630418144672,0405C430,true,Rx,0,8,01,64,5F,28,49,FB,4C,FB,
-1762630418144544,0405C530,true,Rx,0,5,00,A8,FE,9F,02,00,00,00,
-1762630418144374,0405C410,true,Rx,0,8,02,01,6C,42,F7,09,8D,05,
-1762630418144246,0405C430,true,Rx,0,8,02,64,F9,28,02,01,3A,FD,
-1762630418144160,0405C530,true,Rx,0,5,02,02,FD,15,01,00,00,00,
-1762630418144032,0405C530,true,Rx,0,5,01,F8,FA,8A,FB,00,00,00,
-1762630418141984,0405200C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630418141600,04098C31,true,Rx,0,3,00,8E,09,00,00,00,00,00,
-1762630418141472,04098C51,true,Rx,0,3,00,BD,00,00,00,00,00,00,
-1762630418141344,0401E411,true,Rx,0,7,00,05,F4,FF,61,01,01,00,
-1762630418141174,0401E411,true,Rx,0,7,01,05,46,01,CF,00,01,00,
-1762630418141046,0401E451,true,Rx,0,8,01,02,E4,FE,FF,FF,23,06,
-1762630418140961,0401E431,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630418140790,0401E431,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630418140662,0401E451,true,Rx,0,8,00,02,EF,00,00,00,6D,05,
-1762630418138571,0405200B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630418136737,1C0003FA,true,Rx,0,8,02,FD,1F,00,00,00,00,00,
-1762630418136609,1C0003FA,true,Rx,0,8,00,E2,14,02,01,28,80,33,
-1762630418136438,1C0003FA,true,Rx,0,8,00,00,00,57,69,66,69,42,
-1762630418136310,1C0003FA,true,Rx,0,8,6C,65,44,6F,6E,67,6C,65,
-1762630418136225,1C0003FA,true,Rx,0,3,00,3C,03,00,00,00,00,00,
-1762630418131788,040A2012,true,Rx,0,8,F4,FF,91,FF,56,02,0A,98,
-1762630418131660,04056412,true,Rx,0,8,FE,FF,F0,FF,20,FF,0A,98,
-1762630418131446,0401E481,true,Rx,0,4,11,01,A5,00,00,00,00,00,
-1762630418131318,0401E481,true,Rx,0,4,11,00,49,01,00,00,00,00,
-1762630418131233,0401E481,true,Rx,0,4,12,00,3C,01,00,00,00,00,
-1762630418131148,0401E481,true,Rx,0,4,12,01,1C,01,00,00,00,00,
-1762630418130166,040A2011,true,Rx,0,8,4E,00,F4,FF,C0,03,0D,98,
-1762630418129996,04056411,true,Rx,0,8,00,00,EF,FF,8A,FA,0D,98,
-1762630418129441,0401E412,true,Rx,0,7,00,05,4D,00,52,01,01,00,
-1762630418129313,0401E412,true,Rx,0,7,01,05,2A,00,02,01,01,00,
-1762630418129185,0401E452,true,Rx,0,8,01,0D,46,00,00,00,79,06,
-1762630418129057,0401E452,true,Rx,0,8,00,0D,D9,FD,FF,FF,04,08,
-1762630418123767,1C00015A,true,Rx,0,8,02,FD,09,00,07,01,28,80,
-1762630418123681,1C00015A,true,Rx,0,5,00,D7,16,40,03,00,00,00,
-1762630418122316,1C00034A,true,Rx,0,8,02,FD,09,00,07,01,28,80,
-1762630418122188,1C00034A,true,Rx,0,5,00,D7,17,1E,03,00,00,00,
-1762630418121847,0401E411,true,Rx,0,7,00,05,FD,FF,37,01,01,00,
-1762630418121719,0401E411,true,Rx,0,7,01,05,26,01,CA,00,01,00,
-1762630418121591,0401E451,true,Rx,0,8,01,16,E6,FE,FF,FF,08,06,
-1762630418121420,0401E451,true,Rx,0,8,00,16,F2,00,00,00,7A,05,
-1762630418115831,1C0002BA,true,Rx,0,8,02,FD,09,00,06,01,28,80,
-1762630418115703,1C0002BA,true,Rx,0,5,00,1A,16,40,03,00,00,00,
-1762630418115532,0405200D,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630418114807,1C00003A,true,Rx,0,8,02,FD,09,00,0C,01,28,80,
-1762630418114722,1C00003A,true,Rx,0,5,00,A7,16,40,03,00,00,00,
-1762630418114594,0405200E,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630418114380,1C000355,true,Rx,0,8,02,FD,09,00,06,01,28,80,
-1762630418114252,1C000355,true,Rx,0,5,00,1A,17,1E,03,00,00,00,
-1762630418113783,1C000341,true,Rx,0,8,02,FD,09,00,0C,01,28,80,
-1762630418113655,1C000341,true,Rx,0,5,00,A7,17,1E,03,00,00,00,
-1762630418111735,040A2012,true,Rx,0,8,CF,FF,C3,FF,AB,04,1E,98,
-1762630418111607,04056412,true,Rx,0,8,FF,FF,F2,FF,21,FF,1E,98,
-1762630418111436,0401E481,true,Rx,0,4,11,01,A5,00,00,00,00,00,
-1762630418111351,0401E481,true,Rx,0,4,11,00,49,01,00,00,00,00,
-1762630418111266,0401E481,true,Rx,0,4,12,00,46,01,00,00,00,00,
-1762630418111138,0401E481,true,Rx,0,4,12,01,12,01,00,00,00,00,
-1762630418110498,04030C82,true,Rx,0,4,00,01,00,00,00,00,00,00,
-1762630418110370,04030CE2,true,Rx,0,8,8D,00,00,00,C2,64,1E,67,
-1762630418110156,040A2011,true,Rx,0,8,0C,00,A8,FF,C2,04,21,98,
-1762630418110028,04056411,true,Rx,0,8,00,00,F0,FF,87,FA,21,98,
-1762630418109900,0405240A,true,Rx,0,3,6C,01,00,00,00,00,00,00,
-1762630418109431,0401E412,true,Rx,0,7,00,05,4A,00,4A,01,01,00,
-1762630418109303,0401E412,true,Rx,0,7,01,05,23,00,FE,00,01,00,
-1762630418109175,0401E452,true,Rx,0,8,01,21,49,00,00,00,88,06,
-1762630418109047,0401E452,true,Rx,0,8,00,21,DC,FD,FF,FF,01,08,
-1762630418101837,0401E411,true,Rx,0,7,00,05,F3,FF,62,01,01,00,
-1762630418101709,0401E411,true,Rx,0,7,01,05,32,01,D2,00,01,00,
-1762630418101581,0401E451,true,Rx,0,8,01,2A,E7,FE,FF,FF,E7,05,
-1762630418101410,0401E451,true,Rx,0,8,00,2A,F5,00,00,00,68,05,
-1762630418100813,04072001,true,Rx,0,4,01,01,01,01,00,00,00,00,
-1762630418096845,0405C40F,true,Rx,0,8,00,01,89,36,15,21,73,09,
-1762630418096717,0405C42F,true,Rx,0,8,00,64,20,26,41,00,35,00,
-1762630418096546,0405C40F,true,Rx,0,8,01,01,1D,36,48,1E,0D,0B,
-1762630418096418,0405C42F,true,Rx,0,8,01,64,CE,24,3C,FF,08,FE,
-1762630418096333,0405C52F,true,Rx,0,5,00,2E,00,D3,00,00,00,00,
-1762630418096162,0405C40F,true,Rx,0,8,02,01,C8,36,F3,1B,95,0B,
-1762630418096034,0405C42F,true,Rx,0,8,02,64,51,24,5C,00,46,00,
-1762630418095906,0405C52F,true,Rx,0,5,02,2A,00,9A,FF,00,00,00,
-1762630418095821,0405C52F,true,Rx,0,5,01,61,FF,56,00,00,00,00,
-1762630418095053,0405C410,true,Rx,0,8,00,01,F9,40,2B,08,0F,04,
-1762630418094925,0405C430,true,Rx,0,8,00,64,65,28,16,01,44,FE,
-1762630418094797,0405C410,true,Rx,0,8,01,01,8A,41,23,04,48,FC,
-1762630418094626,0405C430,true,Rx,0,8,01,64,B0,28,DA,FF,9A,FF,
-1762630418094541,0405C530,true,Rx,0,5,00,7D,01,21,FF,00,00,00,
-1762630418094456,0405280C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630418094285,0405C410,true,Rx,0,8,02,01,16,42,64,0A,07,05,
-1762630418094200,0405280B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630418094072,0405C430,true,Rx,0,8,02,64,E0,28,C1,02,CB,FC,
-1762630418093944,0405C530,true,Rx,0,5,02,0F,02,32,FE,00,00,00,
-1762630418093858,0405C530,true,Rx,0,5,01,FA,FF,BE,FB,00,00,00,
-1762630418092792,1C00017A,true,Rx,0,8,02,FD,09,00,09,01,28,80,
-1762630418092706,1C00017A,true,Rx,0,5,00,75,16,40,03,00,00,00,
-1762630418091810,1C00029A,true,Rx,0,8,02,FD,09,00,08,01,28,80,
-1762630418091682,04056412,true,Rx,0,8,FE,FF,F3,FF,24,FF,32,98,
-1762630418091512,040A2012,true,Rx,0,8,37,00,D6,FF,4E,03,32,98,
-1762630418091384,1C00029A,true,Rx,0,5,00,B8,16,40,03,00,00,00,
-1762630418091298,0401E481,true,Rx,0,4,11,01,9B,00,00,00,00,00,
-1762630418091213,0401E481,true,Rx,0,4,11,00,48,01,00,00,00,00,
-1762630418091085,0401E481,true,Rx,0,4,12,00,38,01,00,00,00,00,
-1762630418090957,0401E481,true,Rx,0,4,12,01,20,01,00,00,00,00,
-1762630418090829,1C00034B,true,Rx,0,8,02,FD,09,00,09,01,28,80,
-1762630418090701,1C00034B,true,Rx,0,5,00,75,17,1E,03,00,00,00,
-1762630418090530,1C00023A,true,Rx,0,8,02,FD,09,00,0A,01,28,80,
-1762630418090402,1C00023A,true,Rx,0,5,00,3B,16,40,03,00,00,00,
-1762630418089763,040A2011,true,Rx,0,8,AA,FF,FE,FF,B2,02,36,98,
-1762630418089635,04056411,true,Rx,0,8,FF,FF,F0,FF,81,FA,35,98,
-1762630418089464,0401E412,true,Rx,0,7,00,05,48,00,59,01,01,00,
-1762630418089336,0401E412,true,Rx,0,7,01,05,13,00,2D,01,01,00,
-1762630418089208,0401E452,true,Rx,0,8,01,35,4C,00,00,00,7F,06,
-1762630418089037,0401E452,true,Rx,0,8,00,35,E0,FD,FF,FF,E9,07,
-1762630418088568,1C000351,true,Rx,0,8,02,FD,09,00,0A,01,28,80,
-1762630418088440,1C000354,true,Rx,0,8,02,FD,09,00,08,01,28,80,
-1762630418088312,1C000351,true,Rx,0,5,00,3B,17,1E,03,00,00,00,
-1762630418088184,1C000354,true,Rx,0,5,00,B8,17,1E,03,00,00,00,
-1762630418084301,1C0000BA,true,Rx,0,8,02,FD,09,00,0D,01,28,80,
-1762630418084173,1C0000BA,true,Rx,0,5,00,6A,16,40,03,00,00,00,
-1762630418084045,1C00037A,true,Rx,0,8,02,FD,09,00,0B,01,28,80,
-1762630418083875,1C00037A,true,Rx,0,5,00,F6,16,40,03,00,00,00,
-1762630418081827,0401E411,true,Rx,0,7,00,05,F0,FF,5D,01,01,00,
-1762630418081699,0401E411,true,Rx,0,7,01,05,13,01,D6,00,01,00,
-1762630418081571,0401E451,true,Rx,0,8,01,3E,E9,FE,FF,FF,BB,05,
-1762630418081443,0401E451,true,Rx,0,8,00,3E,F9,00,00,00,59,05,
-1762630418081272,1C00035B,true,Rx,0,8,02,FD,09,00,0B,01,28,80,
-1762630418081144,1C00035B,true,Rx,0,5,00,F6,17,1E,03,00,00,00,
-1762630418080547,1C000345,true,Rx,0,8,02,FD,09,00,0D,01,28,80,
-1762630418080419,1C000345,true,Rx,0,5,00,6A,17,1E,03,00,00,00,
-1762630418071801,040A2012,true,Rx,0,8,93,FF,3C,00,1C,05,46,98,
-1762630418071673,04056412,true,Rx,0,8,FE,FF,F3,FF,25,FF,46,98,
-1762630418070777,0401E481,true,Rx,0,4,11,01,9B,00,00,00,00,00,
-1762630418070691,0401E481,true,Rx,0,4,11,00,48,01,00,00,00,00,
-1762630418070563,0401E481,true,Rx,0,4,12,00,38,01,00,00,00,00,
-1762630418070478,0401E481,true,Rx,0,4,12,01,20,01,00,00,00,00,
-1762630418070094,040A2011,true,Rx,0,8,C8,FF,37,00,A5,05,49,98,
-1762630418069966,04056411,true,Rx,0,8,FE,FF,F0,FF,7D,FA,49,98,
-1762630418069454,0401E412,true,Rx,0,7,00,05,3C,00,4F,01,01,00,
-1762630418069326,0401E412,true,Rx,0,7,01,05,0C,00,24,01,01,00,
-1762630418069198,0401E452,true,Rx,0,8,01,49,4F,00,00,00,7C,06,
-1762630418069027,0401E452,true,Rx,0,8,00,49,E4,FD,FF,FF,D8,07,
-1762630418064803,1C00005A,true,Rx,0,8,02,FD,09,00,0E,01,28,80,
-1762630418064718,1C00005A,true,Rx,0,5,00,24,16,40,03,00,00,00,
-1762630418063012,0405200C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630418061860,0401E411,true,Rx,0,7,00,05,F5,FF,55,01,01,00,
-1762630418061732,0401E411,true,Rx,0,7,01,05,2A,01,C6,00,01,00,
-1762630418061561,0401E451,true,Rx,0,8,01,52,EB,FE,FF,FF,9B,05,
-1762630418061433,0401E451,true,Rx,0,8,00,52,FC,00,00,00,50,05,
-1762630418060836,1C000342,true,Rx,0,8,02,FD,09,00,0E,01,28,80,
-1762630418060708,1C000342,true,Rx,0,5,00,24,17,1E,03,00,00,00,
-1762630418059470,0405200B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630418057849,0405240A,true,Rx,0,3,77,01,00,00,00,00,00,00,
-1762630418051791,040A2012,true,Rx,0,8,56,00,F8,FF,E5,02,5A,98,
-1762630418051663,04056412,true,Rx,0,8,FD,FF,F2,FF,26,FF,5A,98,
-1762630418050809,04072001,true,Rx,0,4,01,01,01,01,00,00,00,00,
-1762630418050468,0401E481,true,Rx,0,4,11,01,96,00,00,00,00,00,
-1762630418050383,0401E481,true,Rx,0,4,11,00,46,01,00,00,00,00,
-1762630418050255,0401E481,true,Rx,0,4,12,00,31,01,00,00,00,00,
-1762630418050127,0401E481,true,Rx,0,4,12,01,27,01,00,00,00,00,
-1762630418049999,040A2011,true,Rx,0,8,F8,FF,A2,FF,3E,02,5D,98,
-1762630418049871,04056411,true,Rx,0,8,FF,FF,F2,FF,78,FA,5D,98,
-1762630418049401,0401E412,true,Rx,0,7,00,05,3D,00,4D,01,01,00,
-1762630418049316,0401E412,true,Rx,0,7,01,05,10,00,1B,01,01,00,
-1762630418049188,0401E452,true,Rx,0,8,01,5D,53,00,00,00,85,06,
-1762630418049017,0401E432,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630418048932,0401E432,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630418048761,0401E452,true,Rx,0,8,00,5D,E7,FD,FF,FF,C3,07,
-1762630418046842,0405C40F,true,Rx,0,8,00,01,72,36,28,21,96,09,
-1762630418046714,0405C42F,true,Rx,0,8,00,64,23,26,AC,FF,7E,01,
-1762630418046586,0405C40F,true,Rx,0,8,01,01,10,36,54,1E,77,0B,
-1762630418046458,0405C42F,true,Rx,0,8,01,64,54,24,AF,00,45,00,
-1762630418046330,0405C52F,true,Rx,0,5,00,3B,00,E1,00,00,00,00,
-1762630418046202,0405C40F,true,Rx,0,8,02,01,B7,36,62,1C,A9,0B,
-1762630418046074,0405C42F,true,Rx,0,8,02,64,4A,24,4D,00,4F,00,
-1762630418045946,0405C52F,true,Rx,0,5,02,F0,FF,FD,FF,00,00,00,
-1762630418045860,0405C52F,true,Rx,0,5,01,35,FF,AB,00,00,00,00,
-1762630418045050,0405C410,true,Rx,0,8,00,01,60,40,E5,08,CC,03,
-1762630418044922,0405C430,true,Rx,0,8,00,64,92,27,D6,FE,F7,00,
-1762630418044836,0405C530,true,Rx,0,5,00,E0,FE,35,FE,00,00,00,
-1762630418044666,0405C410,true,Rx,0,8,01,01,10,41,F0,06,7D,F9,
-1762630418044538,0405C430,true,Rx,0,8,01,64,BF,28,30,03,BB,02,
