Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
-1762630404823073,0401E452,true,Rx,0,8,01,5D,C9,F5,FF,FF,00,00,
-1762630404822945,0401E452,true,Rx,0,8,00,5D,44,F5,FF,FF,00,00,
-1762630404822817,04056411,true,Rx,0,8,F9,FF,06,00,06,FD,5D,1F,
-1762630404822689,040A2011,true,Rx,0,8,03,00,F3,FF,CF,03,5D,1F,
-1762630404814966,0401E411,true,Rx,0,7,00,01,00,00,00,00,00,00,
-1762630404814838,0401E411,true,Rx,0,7,01,01,02,00,00,00,00,00,
-1762630404814668,0401E451,true,Rx,0,8,01,66,72,FE,FF,FF,00,00,
-1762630404814540,0401E451,true,Rx,0,8,00,66,4B,FF,FF,FF,00,00,
-1762630404813260,0405280C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630404812620,0405C40F,true,Rx,0,8,00,01,B3,3F,9B,51,D5,2E,
-1762630404812492,0405C42F,true,Rx,0,8,00,64,65,29,EB,FF,4C,00,
-1762630404812321,0405C40F,true,Rx,0,8,01,01,86,3F,17,52,6B,1D,
-1762630404812193,0405C42F,true,Rx,0,8,01,64,C9,29,0C,00,7A,00,
-1762630404812108,0405C52F,true,Rx,0,5,00,06,00,32,00,00,00,00,
-1762630404811937,0405C40F,true,Rx,0,8,02,01,DC,40,0D,52,52,D5,
-1762630404811809,0405C42F,true,Rx,0,8,02,64,F1,27,03,00,3E,00,
-1762630404811681,0405C52F,true,Rx,0,5,02,1C,00,FB,FF,00,00,00,
-1762630404811596,0405C52F,true,Rx,0,5,01,D1,FF,4A,00,00,00,00,
-1762630404810785,0405C410,true,Rx,0,8,00,01,FC,45,FF,86,68,72,
-1762630404810657,0405C430,true,Rx,0,8,00,64,20,1A,19,00,51,00,
-1762630404810486,0405C410,true,Rx,0,8,01,01,DE,4C,19,88,68,48,
-1762630404810358,0405C430,true,Rx,0,8,01,64,F9,2C,C2,FF,63,00,
-1762630404810273,0405280B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630404810145,0405C410,true,Rx,0,8,02,01,E8,45,DF,88,8A,8A,
-1762630404810017,0405C530,true,Rx,0,5,00,21,00,29,00,00,00,00,
-1762630404809889,0405C430,true,Rx,0,8,02,64,AF,2D,28,00,50,00,
-1762630404809761,0405C530,true,Rx,0,5,02,5B,00,E9,FF,00,00,00,
-1762630404809676,0405C530,true,Rx,0,5,01,23,00,4B,00,00,00,00,
-1762630404805281,04072001,true,Rx,0,4,01,00,01,01,00,00,00,00,
-1762630404803660,040A2012,true,Rx,0,8,1B,00,F9,FF,ED,03,70,1F,
-1762630404803489,04056412,true,Rx,0,8,F9,FF,F8,FF,49,04,70,1F,
-1762630404803361,0401E412,true,Rx,0,7,00,01,00,00,00,00,00,00,
-1762630404803233,0401E412,true,Rx,0,7,01,01,FE,FF,00,00,00,00,
-1762630404803063,0401E452,true,Rx,0,8,01,71,C9,F5,FF,FF,00,00,
-1762630404802935,0401E432,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630404802807,0401E432,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630404802679,0401E452,true,Rx,0,8,00,71,44,F5,FF,FF,00,00,
-1762630404802551,04056411,true,Rx,0,8,F9,FF,05,00,06,FD,71,1F,
-1762630404802423,040A2011,true,Rx,0,8,F8,FF,FE,FF,CE,03,71,1F,
-1762630404794956,0401E411,true,Rx,0,7,00,01,02,00,00,00,00,00,
-1762630404794828,0401E411,true,Rx,0,7,01,01,00,00,00,00,00,00,
-1762630404794658,0401E451,true,Rx,0,8,01,7A,72,FE,FF,FF,00,00,
-1762630404794530,0401E451,true,Rx,0,8,00,7A,4B,FF,FF,FF,00,00,
-1762630404783650,040A2012,true,Rx,0,8,17,00,F5,FF,EE,03,84,1F,
-1762630404783522,04056412,true,Rx,0,8,F9,FF,F8,FF,49,04,84,1F,
-1762630404783309,0401E412,true,Rx,0,7,00,01,01,00,00,00,00,00,
-1762630404783181,0401E412,true,Rx,0,7,01,01,02,00,00,00,00,00,
-1762630404783053,0401E452,true,Rx,0,8,01,85,C9,F5,FF,FF,00,00,
-1762630404782882,0401E452,true,Rx,0,8,00,85,44,F5,FF,FF,00,00,
-1762630404782754,04056411,true,Rx,0,8,F9,FF,05,00,06,FD,85,1F,
-1762630404782626,040A2011,true,Rx,0,8,EF,FF,05,00,D1,03,85,1F,
-1762630404782498,0405200C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630404781730,0405200B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630404774733,04098C31,true,Rx,0,3,00,00,00,00,00,00,00,00,
-1762630404774648,04098C51,true,Rx,0,3,00,EB,FF,00,00,00,00,00,
-1762630404774520,0401E411,true,Rx,0,7,00,01,00,00,00,00,00,00,
-1762630404774349,0401E411,true,Rx,0,7,01,01,06,00,00,00,00,00,
-1762630404774221,0401E451,true,Rx,0,8,01,8E,72,FE,FF,FF,00,00,
-1762630404774093,0401E451,true,Rx,0,8,00,8E,4B,FF,FF,FF,00,00,
-1762630404773666,0405240A,true,Rx,0,3,03,00,00,00,00,00,00,00,
-1762630404767608,04030C82,true,Rx,0,4,21,01,00,00,00,00,00,00,
-1762630404767437,04030CE2,true,Rx,0,8,8D,00,00,00,C2,64,1E,67,
-1762630404763683,040A2012,true,Rx,0,8,0B,00,F6,FF,E9,03,98,1F,
-1762630404763512,04056412,true,Rx,0,8,F9,FF,F8,FF,49,04,98,1F,
-1762630404763299,0401E412,true,Rx,0,7,00,01,04,00,00,00,00,00,
-1762630404763171,0401E412,true,Rx,0,7,01,01,00,00,00,00,00,00,
-1762630404763043,0401E452,true,Rx,0,8,01,99,C9,F5,FF,FF,00,00,
-1762630404762915,0401E452,true,Rx,0,8,00,99,44,F5,FF,FF,00,00,
-1762630404762744,04056411,true,Rx,0,8,F9,FF,05,00,06,FD,99,1F,
-1762630404762616,040A2011,true,Rx,0,8,E4,FF,00,00,CC,03,99,1F,
-1762630404762446,0405C40F,true,Rx,0,8,00,01,B0,3F,A9,51,CB,2E,
-1762630404762360,0405C42F,true,Rx,0,8,00,64,6D,29,00,00,48,00,
-1762630404762190,0405C40F,true,Rx,0,8,01,01,79,3F,13,52,6D,1D,
-1762630404762062,0405C42F,true,Rx,0,8,01,64,BF,29,26,00,70,00,
-1762630404761934,0405C52F,true,Rx,0,5,01,FF,FF,3B,00,00,00,00,
-1762630404761806,0405C40F,true,Rx,0,8,02,01,D8,40,FF,51,14,D5,
-1762630404761678,0405C42F,true,Rx,0,8,02,64,F1,27,09,00,3E,00,
-1762630404761550,0405C52F,true,Rx,0,5,02,2E,00,F6,FF,00,00,00,
-1762630404761464,0405C52F,true,Rx,0,5,00,0E,00,26,00,00,00,00,
-1762630404760782,0405C410,true,Rx,0,8,00,01,F0,45,16,87,F9,72,
-1762630404760654,0405C430,true,Rx,0,8,00,64,4D,1A,0F,00,48,00,
-1762630404760526,0405C410,true,Rx,0,8,01,01,DE,4C,1D,88,A4,48,
-1762630404760355,0405C430,true,Rx,0,8,01,64,CF,2C,01,00,42,00,
-1762630404760270,0405C530,true,Rx,0,5,00,34,00,4A,00,00,00,00,
-1762630404760099,0405C410,true,Rx,0,8,02,01,E8,45,AC,88,80,8A,
-1762630404759971,0405C430,true,Rx,0,8,02,64,C7,2D,F0,FF,1C,00,
-1762630404759886,0405C530,true,Rx,0,5,02,44,00,18,00,00,00,00,
-1762630404759758,0405C530,true,Rx,0,5,01,DC,FF,42,00,00,00,00,
-1762630404759203,0405200E,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630404756259,0405200D,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630404755278,04072001,true,Rx,0,4,01,00,01,01,00,00,00,00,
-1762630404754894,0401E411,true,Rx,0,7,00,01,02,00,00,00,00,00,
-1762630404754766,0401E411,true,Rx,0,7,01,01,02,00,00,00,00,00,
-1762630404754595,0401E451,true,Rx,0,8,01,A2,72,FE,FF,FF,00,00,
-1762630404754467,0401E431,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630404754382,0401E431,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630404754211,0401E451,true,Rx,0,8,00,A2,4B,FF,FF,FF,00,00,
-1762630404743630,040A2012,true,Rx,0,8,06,00,FB,FF,E7,03,AC,1F,
-1762630404743502,04056412,true,Rx,0,8,F9,FF,F8,FF,49,04,AC,1F,
-1762630404743374,0401E412,true,Rx,0,7,00,01,06,00,00,00,00,00,
-1762630404743246,0401E412,true,Rx,0,7,01,01,00,00,00,00,00,00,
-1762630404743118,0401E452,true,Rx,0,8,01,AD,C9,F5,FF,FF,00,00,
-1762630404742948,0401E452,true,Rx,0,8,00,AD,44,F5,FF,FF,00,00,
-1762630404742820,04056411,true,Rx,0,8,F9,FF,05,00,06,FD,AD,1F,
-1762630404742692,040A2011,true,Rx,0,8,DD,FF,F9,FF,D2,03,AD,1F,
-1762630404734969,0401E411,true,Rx,0,7,00,01,00,00,00,00,00,00,
-1762630404734799,0401E411,true,Rx,0,7,01,01,03,00,00,00,00,00,
-1762630404734671,0401E451,true,Rx,0,8,01,B6,72,FE,FF,FF,00,00,
-1762630404734543,0401E451,true,Rx,0,8,00,B6,4B,FF,FF,FF,00,00,
-1762630404724943,0405240A,true,Rx,0,3,04,00,00,00,00,00,00,00,
-1762630404723620,040A2012,true,Rx,0,8,04,00,FA,FF,E3,03,C0,1F,
-1762630404723492,04056412,true,Rx,0,8,F9,FF,F8,FF,49,04,C0,1F,
-1762630404723364,0401E412,true,Rx,0,7,00,01,03,00,00,00,00,00,
-1762630404723236,0401E412,true,Rx,0,7,01,01,FF,FF,00,00,00,00,
-1762630404723066,0401E452,true,Rx,0,8,01,C1,C9,F5,FF,FF,00,00,
-1762630404722938,0401E452,true,Rx,0,8,00,C1,44,F5,FF,FF,00,00,
-1762630404722810,04056411,true,Rx,0,8,F9,FF,05,00,06,FD,C1,1F,
-1762630404722639,040A2011,true,Rx,0,8,D7,FF,ED,FF,D0,03,C1,1F,
-1762630404717221,0405280C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630404714959,0401E411,true,Rx,0,7,00,01,02,00,00,00,00,00,
-1762630404714831,0401E411,true,Rx,0,7,01,01,02,00,00,00,00,00,
-1762630404714703,0401E451,true,Rx,0,8,01,CA,72,FE,FF,FF,00,00,
-1762630404714533,0401E451,true,Rx,0,8,00,CA,4B,FF,FF,FF,00,00,
-1762630404713423,0405280B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630404712613,0405C40F,true,Rx,0,8,00,01,AA,3F,9F,51,93,2E,
-1762630404712485,0405C42F,true,Rx,0,8,00,64,86,29,0E,00,46,00,
-1762630404712357,0405C40F,true,Rx,0,8,01,01,8F,3F,38,52,C0,1D,
-1762630404712186,0405C42F,true,Rx,0,8,01,64,E0,29,15,00,5B,00,
-1762630404712101,0405C52F,true,Rx,0,5,00,00,00,20,00,00,00,00,
-1762630404711973,0405C40F,true,Rx,0,8,02,01,C6,40,0C,52,0D,D5,
-1762630404711802,0405C42F,true,Rx,0,8,02,64,E2,27,ED,FF,32,00,
-1762630404711717,0405C52F,true,Rx,0,5,02,29,00,EC,FF,00,00,00,
-1762630404711589,0405C52F,true,Rx,0,5,01,5C,00,EA,FF,00,00,00,
-1762630404710821,0405C410,true,Rx,0,8,00,01,E4,45,A2,87,AE,72,
-1762630404710650,0405C430,true,Rx,0,8,00,64,8C,1A,17,00,34,00,
-1762630404710522,0405C410,true,Rx,0,8,01,01,DD,4C,C8,87,5B,48,
-1762630404710394,0405C430,true,Rx,0,8,01,64,C8,2C,28,00,3F,00,
-1762630404710266,0405C530,true,Rx,0,5,00,3E,00,3C,00,00,00,00,
-1762630404710096,0405C410,true,Rx,0,8,02,01,E2,45,7F,88,80,8A,
-1762630404709968,0405C430,true,Rx,0,8,02,64,E0,2D,37,00,27,00,
-1762630404709882,0405C530,true,Rx,0,5,02,33,00,36,00,00,00,00,
-1762630404709754,0405C530,true,Rx,0,5,01,F5,FF,3C,00,00,00,00,
-1762630404705701,0405200C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630404705274,04072001,true,Rx,0,4,01,00,01,01,00,00,00,00,
-1762630404703653,040A2012,true,Rx,0,8,06,00,F8,FF,E8,03,D4,1F,
-1762630404703525,04056412,true,Rx,0,8,F9,FF,F9,FF,49,04,D4,1F,
-1762630404703355,0401E412,true,Rx,0,7,00,01,06,00,00,00,00,00,
-1762630404703227,0401E412,true,Rx,0,7,01,01,01,00,00,00,00,00,
-1762630404703099,0401E452,true,Rx,0,8,01,D5,C9,F5,FF,FF,00,00,
-1762630404702971,0401E432,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630404702843,0401E432,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630404702715,0401E452,true,Rx,0,8,00,D5,44,F5,FF,FF,00,00,
-1762630404702629,0405200B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630404702459,04056411,true,Rx,0,8,F9,FF,05,00,06,FD,D5,1F,
-1762630404702331,040A2011,true,Rx,0,8,DC,FF,EB,FF,D3,03,D5,1F,
-1762630404694950,0401E411,true,Rx,0,7,00,01,00,00,00,00,00,00,
-1762630404694822,0401E411,true,Rx,0,7,01,01,FF,FF,00,00,00,00,
-1762630404694694,0401E451,true,Rx,0,8,01,DE,72,FE,FF,FF,00,00,
-1762630404694566,0401E451,true,Rx,0,8,00,DE,4B,FF,FF,FF,00,00,
-1762630404694096,1C0003FA,true,Rx,0,8,02,FD,1F,00,00,00,00,00,
-1762630404693968,1C0003FA,true,Rx,0,8,00,E2,14,02,01,28,80,33,
-1762630404693798,1C0003FA,true,Rx,0,8,00,00,00,57,69,66,69,42,
-1762630404693670,1C0003FA,true,Rx,0,8,6C,65,44,6F,6E,67,6C,65,
-1762630404693584,1C0003FA,true,Rx,0,3,00,3C,03,00,00,00,00,00,
-1762630404683643,040A2012,true,Rx,0,8,05,00,F9,FF,EF,03,E8,1F,
-1762630404683515,04056412,true,Rx,0,8,F9,FF,F9,FF,49,04,E8,1F,
-1762630404683387,0401E412,true,Rx,0,7,00,01,FE,FF,00,00,00,00,
-1762630404683217,0401E412,true,Rx,0,7,01,01,FC,FF,00,00,00,00,
-1762630404683089,0401E452,true,Rx,0,8,01,E9,C9,F5,FF,FF,00,00,
-1762630404682961,0401E452,true,Rx,0,8,00,E9,44,F5,FF,FF,00,00,
-1762630404682790,04056411,true,Rx,0,8,F9,FF,05,00,06,FD,E9,1F,
-1762630404682662,040A2011,true,Rx,0,8,E8,FF,F9,FF,D2,03,E9,1F,
-1762630404680230,0405200E,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630404679291,1C0000DA,true,Rx,0,8,02,FD,09,00,00,01,28,80,
-1762630404679163,1C0000DA,true,Rx,0,5,00,86,16,40,03,00,00,00,
-1762630404678182,0405200D,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630404677670,1C000346,true,Rx,0,8,02,FD,09,00,00,01,28,80,
-1762630404677542,1C000346,true,Rx,0,5,00,86,17,1E,03,00,00,00,
-1762630404676476,04030C82,true,Rx,0,4,21,01,00,00,00,00,00,00,
-1762630404676305,04030CE2,true,Rx,0,8,8D,00,00,00,C2,64,1E,67,
-1762630404674982,0405240A,true,Rx,0,3,05,00,00,00,00,00,00,00,
-1762630404674726,04098C31,true,Rx,0,3,00,00,00,00,00,00,00,00,
-1762630404674641,04098C51,true,Rx,0,3,00,ED,FF,00,00,00,00,00,
-1762630404674513,0401E411,true,Rx,0,7,00,01,01,00,00,00,00,00,
-1762630404674385,0401E411,true,Rx,0,7,01,01,02,00,00,00,00,00,
-1762630404674214,0401E451,true,Rx,0,8,01,F2,72,FE,FF,FF,00,00,
-1762630404674086,0401E451,true,Rx,0,8,00,F2,4B,FF,FF,FF,00,00,
-1762630404663633,040A2012,true,Rx,0,8,0C,00,FA,FF,EF,03,FC,1F,
-1762630404663505,04056412,true,Rx,0,8,F9,FF,F9,FF,49,04,FC,1F,
-1762630404663377,0401E412,true,Rx,0,7,00,01,02,00,00,00,00,00,
-1762630404663207,0401E412,true,Rx,0,7,01,01,00,00,00,00,00,00,
-1762630404663079,0401E452,true,Rx,0,8,01,FD,C9,F5,FF,FF,00,00,
-1762630404662951,0401E452,true,Rx,0,8,00,FD,44,F5,FF,FF,00,00,
-1762630404662780,04056411,true,Rx,0,8,F9,FF,05,00,06,FD,FD,1F,
-1762630404662652,040A2011,true,Rx,0,8,EE,FF,FE,FF,D2,03,FD,1F,
-1762630404662524,0405C40F,true,Rx,0,8,00,01,BC,3F,BC,51,94,2E,
-1762630404662396,0405C42F,true,Rx,0,8,00,64,82,29,1D,00,34,00,
-1762630404662225,0405C40F,true,Rx,0,8,01,01,8C,3F,3F,52,AD,1D,
-1762630404662097,0405C42F,true,Rx,0,8,01,64,C4,29,E6,FF,0C,00,
-1762630404661969,0405C52F,true,Rx,0,5,01,C1,FF,D3,FF,00,00,00,
-1762630404661841,0405C40F,true,Rx,0,8,02,01,C7,40,3E,52,07,D5,
-1762630404661714,0405C42F,true,Rx,0,8,02,64,C5,27,E8,FF,30,00,
-1762630404661586,0405C52F,true,Rx,0,5,02,1A,00,FD,FF,00,00,00,
-1762630404661458,0405C52F,true,Rx,0,5,00,F5,FF,E8,FF,00,00,00,
-1762630404660775,0405C410,true,Rx,0,8,00,01,E8,45,CD,87,5C,72,
-1762630404660647,0405C430,true,Rx,0,8,00,64,AB,1A,1B,00,25,00,
-1762630404660519,0405C410,true,Rx,0,8,01,01,DD,4C,F3,87,35,48,
-1762630404660391,0405C430,true,Rx,0,8,01,64,C5,2C,3C,00,55,00,
-1762630404660263,0405C530,true,Rx,0,5,00,35,00,35,00,00,00,00,
-1762630404660135,0405C410,true,Rx,0,8,02,01,F2,45,80,88,41,8A,
-1762630404659964,0405C430,true,Rx,0,8,02,64,F0,2D,5E,00,26,00,
-1762630404659879,0405C530,true,Rx,0,5,02,30,00,50,00,00,00,00,
-1762630404659751,0405C530,true,Rx,0,5,01,2C,00,45,00,00,00,00,
-1762630404655271,1C00005A,true,Rx,0,8,02,FD,09,00,0E,01,28,80,
-1762630404655186,04072001,true,Rx,0,4,01,00,01,01,00,00,00,00,
-1762630404655058,1C00005A,true,Rx,0,5,00,24,16,40,03,00,00,00,
-1762630404654674,0401E411,true,Rx,0,7,00,01,00,00,00,00,00,00,
-1762630404654546,0401E411,true,Rx,0,7,01,01,00,00,00,00,00,00,
-1762630404654418,0401E451,true,Rx,0,8,01,06,72,FE,FF,FF,00,00,
-1762630404654290,0401E431,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630404654162,0401E431,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630404654034,0401E451,true,Rx,0,8,00,06,4B,FF,FF,FF,00,00,
-1762630404650877,1C000342,true,Rx,0,8,02,FD,09,00,0E,01,28,80,
-1762630404650749,1C000342,true,Rx,0,5,00,24,17,1E,03,00,00,00,
-1762630404643666,040A2012,true,Rx,0,8,18,00,F8,FF,EA,03,10,20,
-1762630404643496,04056412,true,Rx,0,8,F9,FF,F9,FF,49,04,10,20,
-1762630404643368,0401E412,true,Rx,0,7,00,01,05,00,00,00,00,00,
-1762630404643240,0401E412,true,Rx,0,7,01,01,01,00,00,00,00,00,
-1762630404643112,0401E452,true,Rx,0,8,01,11,C9,F5,FF,FF,00,00,
-1762630404642941,0401E452,true,Rx,0,8,00,11,44,F5,FF,FF,00,00,
-1762630404642813,04056411,true,Rx,0,8,F9,FF,05,00,06,FD,11,20,
-1762630404642685,040A2011,true,Rx,0,8,F2,FF,00,00,CF,03,11,20,
-1762630404634963,0401E411,true,Rx,0,7,00,01,00,00,00,00,00,00,
-1762630404634835,0401E411,true,Rx,0,7,01,01,03,00,00,00,00,00,
-1762630404634664,0401E451,true,Rx,0,8,01,1A,72,FE,FF,FF,00,00,
-1762630404634536,0401E451,true,Rx,0,8,00,1A,4B,FF,FF,FF,00,00,
-1762630404626600,0405200C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630404623840,0405200B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630404623669,0405240A,true,Rx,0,3,00,00,00,00,00,00,00,00,
-1762630404623498,04056412,true,Rx,0,8,F9,FF,F8,FF,49,04,24,20,
-1762630404623370,040A2012,true,Rx,0,8,17,00,F3,FF,EB,03,24,20,
-1762630404623242,0401E412,true,Rx,0,7,00,01,04,00,00,00,00,00,
-1762630404623114,0401E412,true,Rx,0,7,01,01,00,00,00,00,00,00,
-1762630404622944,0401E452,true,Rx,0,8,00,25,44,F5,FF,FF,00,00,
-1762630404622816,0401E452,true,Rx,0,8,01,25,C9,F5,FF,FF,00,00,
-1762630404622688,04056411,true,Rx,0,8,F9,FF,05,00,06,FD,25,20,
-1762630404622517,040A2011,true,Rx,0,8,F8,FF,F7,FF,D2,03,25,20,
-1762630404622261,0405280C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630404614923,0401E411,true,Rx,0,7,00,01,FF,FF,00,00,00,00,
-1762630404614795,0401E411,true,Rx,0,7,01,01,03,00,00,00,00,00,
-1762630404614667,0401E451,true,Rx,0,8,01,2E,72,FE,FF,FF,00,00,
-1762630404614496,0401E451,true,Rx,0,8,00,2E,4B,FF,FF,FF,00,00,
-1762630404614325,0405280B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630404612576,0405C40F,true,Rx,0,8,00,01,C3,3F,B8,51,A6,2E,
-1762630404612448,0405C42F,true,Rx,0,8,00,64,82,29,00,00,23,00,
-1762630404612320,0405C40F,true,Rx,0,8,01,01,8A,3F,1B,52,9B,1D,
-1762630404612149,0405C42F,true,Rx,0,8,01,64,D5,29,F8,FF,CB,FF,
-1762630404612064,0405C52F,true,Rx,0,5,00,F3,FF,EE,FF,00,00,00,
-1762630404611936,0405C40F,true,Rx,0,8,02,01,C5,40,3C,52,F4,D4,
-1762630404611765,0405C42F,true,Rx,0,8,02,64,D1,27,EB,FF,30,00,
-1762630404611637,0405C52F,true,Rx,0,5,02,F6,FF,2F,00,00,00,00,
-1762630404611552,0405C52F,true,Rx,0,5,01,6D,FF,6B,00,00,00,00,
-1762630404610741,0405C410,true,Rx,0,8,00,01,F0,45,EE,87,D4,71,
-1762630404610613,0405C430,true,Rx,0,8,00,64,39,1A,1B,00,2E,00,
-1762630404610486,0405C530,true,Rx,0,5,00,13,00,39,00,00,00,00,
-1762630404610358,0405C410,true,Rx,0,8,01,01,E7,4C,29,88,52,48,
-1762630404610230,0405C430,true,Rx,0,8,01,64,D4,2C,58,00,6A,00,
-1762630404610102,0405C410,true,Rx,0,8,02,01,01,46,7F,88,93,8A,
-1762630404609931,0405C430,true,Rx,0,8,02,64,05,2E,3A,00,26,00,
-1762630404609846,0405C530,true,Rx,0,5,01,60,00,38,00,00,00,00,
-1762630404609718,0405C530,true,Rx,0,5,02,FF,FF,80,00,00,00,00,
-1762630404605280,04072001,true,Rx,0,4,01,00,01,01,00,00,00,00,
-1762630404603616,040A2012,true,Rx,0,8,14,00,F8,FF,EC,03,38,20,
-1762630404603488,04056412,true,Rx,0,8,F9,FF,F8,FF,49,04,38,20,
-1762630404603190,0401E412,true,Rx,0,7,00,01,01,00,00,00,00,00,
-1762630404603062,0401E412,true,Rx,0,7,01,01,00,00,00,00,00,00,
-1762630404602934,0401E452,true,Rx,0,8,01,39,C9,F5,FF,FF,00,00,
-1762630404602806,0401E432,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630404602678,0401E432,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630404602550,0401E452,true,Rx,0,8,00,39,44,F5,FF,FF,00,00,
-1762630404602379,04056411,true,Rx,0,8,F9,FF,05,00,06,FD,39,20,
-1762630404602251,040A2011,true,Rx,0,8,F4,FF,F5,FF,CB,03,39,20,
-1762630404600246,0405200D,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630404599137,0405200E,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630404594955,0401E411,true,Rx,0,7,00,01,00,00,00,00,00,00,
-1762630404594785,0401E411,true,Rx,0,7,01,01,01,00,00,00,00,00,
-1762630404594657,0401E451,true,Rx,0,8,01,42,72,FE,FF,FF,00,00,
-1762630404594529,0401E451,true,Rx,0,8,00,42,4B,FF,FF,FF,00,00,
-1762630404589622,04030C82,true,Rx,0,4,21,01,00,00,00,00,00,00,
-1762630404589452,04030CE2,true,Rx,0,8,8D,00,00,00,C2,64,1E,67,
-1762630404583607,040A2012,true,Rx,0,8,10,00,FA,FF,EC,03,4C,20,
-1762630404583479,04056412,true,Rx,0,8,F9,FF,F8,FF,49,04,4C,20,
-1762630404583351,0401E412,true,Rx,0,7,00,01,02,00,00,00,00,00,
-1762630404583180,0401E412,true,Rx,0,7,01,01,FD,FF,00,00,00,00,
-1762630404583052,0401E452,true,Rx,0,8,01,4D,C9,F5,FF,FF,00,00,
-1762630404582924,0401E452,true,Rx,0,8,00,4D,44,F5,FF,FF,00,00,
-1762630404582796,04056411,true,Rx,0,8,F9,FF,05,00,06,FD,4D,20,
-1762630404582625,040A2011,true,Rx,0,8,EB,FF,F0,FF,D1,03,4D,20,
-1762630404574903,0405240A,true,Rx,0,3,03,00,00,00,00,00,00,00,
-1762630404574732,04098C31,true,Rx,0,3,00,00,00,00,00,00,00,00,
-1762630404574604,04098C51,true,Rx,0,3,00,F2,FF,00,00,00,00,00,
-1762630404574476,0401E411,true,Rx,0,7,00,01,FF,FF,00,00,00,00,
-1762630404574348,0401E411,true,Rx,0,7,01,01,04,00,00,00,00,00,
-1762630404574220,0401E451,true,Rx,0,8,01,56,72,FE,FF,FF,00,00,
-1762630404574092,0401E451,true,Rx,0,8,00,56,4B,FF,FF,FF,00,00,
-1762630404563639,040A2012,true,Rx,0,8,0A,00,FA,FF,E9,03,60,20,
-1762630404563511,04056412,true,Rx,0,8,F9,FF,F8,FF,49,04,60,20,
-1762630404563298,0401E412,true,Rx,0,7,00,01,03,00,00,00,00,00,
-1762630404563170,0401E412,true,Rx,0,7,01,01,01,00,00,00,00,00,
-1762630404562999,0401E452,true,Rx,0,8,01,61,C9,F5,FF,FF,00,00,
-1762630404562871,0401E452,true,Rx,0,8,00,61,44,F5,FF,FF,00,00,
-1762630404562743,04056411,true,Rx,0,8,F9,FF,05,00,06,FD,61,20,
-1762630404562573,040A2011,true,Rx,0,8,E6,FF,F5,FF,D0,03,61,20,
-1762630404562445,0405C40F,true,Rx,0,8,00,01,C9,3F,87,51,DB,2E,
-1762630404562317,0405C42F,true,Rx,0,8,00,64,8E,29,E5,FF,23,00,
-1762630404562189,0405C40F,true,Rx,0,8,01,01,7D,3F,EA,51,BF,1D,
-1762630404562061,0405C42F,true,Rx,0,8,01,64,DD,29,DB,FF,3D,00,
-1762630404561933,0405C52F,true,Rx,0,5,01,C0,FF,06,00,00,00,00,
-1762630404561762,0405C40F,true,Rx,0,8,02,01,C7,40,21,52,24,D5,
-1762630404561634,0405C42F,true,Rx,0,8,02,64,D4,27,E0,FF,30,00,
-1762630404561549,0405C52F,true,Rx,0,5,02,09,00,42,00,00,00,00,
-1762630404561421,0405C52F,true,Rx,0,5,00,0D,00,1F,00,00,00,00,
-1762630404560781,0405C410,true,Rx,0,8,00,01,E6,45,B8,87,5D,72,
-1762630404560653,0405C430,true,Rx,0,8,00,64,47,1A,1A,00,2E,00,
-1762630404560482,0405C410,true,Rx,0,8,01,01,EE,4C,E3,87,76,48,
-1762630404560354,0405C430,true,Rx,0,8,01,64,F0,2C,5E,00,74,00,
-1762630404560226,0405C530,true,Rx,0,5,00,09,00,1F,00,00,00,00,
